Gen	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	t_n16	t_n17	mu	sigma2	lnL
38805000	164.5396454	91.8795121	84.8925292	83.2837950	61.8974435	22.4260701	10.9824068	5.6320533	0.0044483	0.0053714	-7.733
38810000	152.4397083	92.0324797	84.2455606	81.8204736	61.6240512	21.2178511	8.6388378	4.6922821	0.0056109	0.0068028	-7.172
38815000	167.2535514	101.8811015	84.3402633	81.5560473	63.5591361	21.8403371	10.4245607	5.5351819	0.0016691	0.0098969	-8.351
38820000	153.9131760	100.6754583	91.8009352	89.3441139	66.3325090	27.0030206	8.5380701	4.4633390	0.0129223	0.0146494	-5.163
38825000	154.0434213	96.4620172	85.0419462	83.2295292	61.2943456	24.4190755	10.3233196	5.1948457	0.0040010	0.0091493	-3.197
38830000	158.6752524	100.2630923	85.4141706	83.0991658	64.5551005	21.5831864	9.3352729	5.2072966	0.0039922	0.0049480	-7.401
38835000	162.9847879	94.5281655	82.7028776	80.1558016	62.7123685	23.3537707	10.2983389	5.6805389	0.0047965	0.0047815	-4.619
38840000	152.8938579	96.2305731	83.1092764	80.7245542	65.4991718	22.7814656	9.9252610	5.3317810	0.0065955	0.0100745	-4.793
38845000	152.0189422	97.8749903	87.5461631	85.1598349	65.2852744	22.2149696	10.9432251	5.9270210	0.0046253	0.0035708	-8.248
38850000	162.3531308	102.8226718	92.3505214	90.0295934	64.9682826	21.6980262	8.5826266	4.5068222	0.0051985	0.0075831	-9.239
38855000	153.6863309	91.9340844	77.6782954	75.1410178	59.5088850	23.9162904	11.0980639	5.4500156	0.0038898	0.0030307	-6.684
38860000	167.0161161	91.5744342	81.8964545	79.1894608	58.6367644	25.0416639	12.1274663	6.5459946	0.0038677	0.0100526	-8.436
38865000	158.7648477	92.8703688	81.2184611	79.2013294	66.1236415	26.0938082	12.2529485	6.4648621	0.0028993	0.0045736	-11.238
38870000	163.3404616	93.4371136	83.3783432	81.5456421	65.8573721	21.5427064	10.2934630	5.9280378	0.0074862	0.0049969	-6.091
38875000	149.5139328	91.5507309	83.7230092	81.9064380	59.3350499	23.2854341	12.3640452	6.7169257	0.0039872	0.0041655	-6.383
38880000	160.7945863	91.9157544	80.6354452	78.7931330	60.8880605	24.1625755	13.2743066	5.9313082	0.0034742	0.0105529	-4.080
38885000	162.6124373	90.8456430	82.3337018	80.6953954	65.3016500	22.4685646	12.1225425	6.0550858	0.0092928	0.0087940	-9.760
38890000	154.5354894	93.8398671	85.4584588	82.8256059	65.1074802	24.1312614	10.8446426	5.1860588	0.0056364	0.0056145	-6.548
38895000	151.2919440	95.0576021	90.0773810	88.8975899	64.7852632	21.2407196	7.3527851	4.0422711	0.0148429	0.0135327	-10.653
38900000	160.7935142	98.0850356	86.0937529	82.9137661	62.7304150	21.0262258	8.8399479	4.1860721	0.0087786	0.0057741	-6.565
38905000	155.1630509	96.9418412	87.5157247	85.4012170	64.2707855	21.8999361	9.6506621	4.6307237	0.0144645	0.0151746	-12.193
38910000	157.9436413	99.1295467	90.4401784	88.6642450	59.4570223	22.9506959	9.6581255	5.0790904	0.0245584	0.0251318	-5.373
38915000	151.5889577	93.1630419	85.4328128	83.0692279	60.1339282	22.2288400	12.3804478	7.3586482	0.0131369	0.0120535	-5.583
38920000	154.0856937	91.3609615	83.2153701	80.9150012	60.1803550	27.8981762	13.0392842	7.4015022	0.0105554	0.0180499	-9.681
38925000	166.2127135	93.8755263	87.8253154	86.5213938	62.8068786	25.4556121	13.1918390	7.1664461	0.0102869	0.0183427	-13.885
38930000	159.3698744	92.0610920	81.9625886	79.1969372	63.0859474	25.2103396	13.6168448	7.5163692	0.0298659	0.0179133	-5.897
38935000	153.6168537	94.8783575	84.7481126	82.2636556	61.1112239	27.8544427	10.8692441	5.7575466	0.0083720	0.0065296	-5.536
38940000	159.7345641	95.2830924	84.2628169	80.8146455	60.1217187	21.2071522	13.5702464	6.4263750	0.0066412	0.0181705	-8.861
38945000	162.0272710	95.6233614	87.4523624	85.3669046	64.1457941	28.5279505	12.3631135	7.0816350	0.0053220	0.0110137	-7.133
38950000	165.9769850	97.0174623	83.6421853	81.2200758	59.1301682	27.5557887	13.4514933	7.5320999	0.0046550	0.0048673	-9.040
38955000	164.0016880	95.1718195	86.4306796	83.5673301	64.8678525	29.0298741	14.6890769	8.4020278	0.0050543	0.0117975	-7.710
38960000	162.3732900	98.1687307	83.9107805	80.5572281	59.2500819	22.1993734	11.0965545	5.3188553	0.0059075	0.0058857	-6.357
38965000	156.8344188	94.9170182	85.7231458	83.5122911	66.4250269	26.9737137	10.3068411	5.8148409	0.0049455	0.0104686	-8.211
38970000	153.7177819	90.9385128	80.2914056	78.2840190	61.7877036	24.3580340	11.3359635	5.9731942	0.0047465	0.0034569	-9.427
38975000	155.4815306	101.3792875	87.6506674	84.1710424	60.7401172	23.1966630	10.0859794	5.6851622	0.0102772	0.0098988	-8.833
38980000	168.3619724	98.1223139	88.3741994	86.6031208	64.6698166	21.7989531	10.6291024	5.4647756	0.0075347	0.0121960	-4.162
38985000	159.5085841	101.6138380	86.0204991	83.4721244	62.9928697	24.0603588	10.5302180	5.7117421	0.0051436	0.0038522	-5.535
38990000	158.7931789	92.8819522	82.8046339	80.4329062	62.1384569	22.3274442	9.6056765	4.5625515	0.0050400	0.0075431	-4.215
38995000	156.9960648	94.6881627	84.4889953	82.2284509	65.8856730	24.0348082	11.5337273	5.9953408	0.0038609	0.0052706	-10.895
39000000	167.5508801	97.7082846	87.0733180	84.6346866	65.3418282	28.6249402	14.3382538	8.9259842	0.0047545	0.0060661	-9.822
39005000	154.1153053	97.2590981	82.6018397	80.7858153	60.7994566	25.7026962	11.0152280	5.4599986	0.0049924	0.0093331	-12.077
39010000	163.9827181	96.7689642	84.6096109	81.3979942	63.8245539	21.9208377	10.6760562	5.6272528	0.0026716	0.0044406	-7.427
39015000	166.4742384	92.8593808	82.6082370	80.6832330	62.1006226	22.4286020	11.9028198	6.5298350	0.0265460	0.0098478	-8.166
39020000	165.0074238	93.5571672	83.4277648	80.4808921	64.6131982	28.0203980	11.5022554	5.6136717	0.0042353	0.0109658	-7.086
39025000	161.4774867	95.0462616	77.0968789	75.0141698	59.1403766	26.6058485	11.6988995	6.4942819	0.0063616	0.0111924	-6.087
39030000	164.8723522	96.3697072	85.4007523	82.3235421	65.4446171	25.2524890	13.5698822	7.3040881	0.0067396	0.0073294	-5.242
39035000	160.4171627	93.8428707	72.7576645	69.3479641	59.0526491	22.7381790	12.1856942	7.1423352	0.0203722	0.0199582	-6.693
39040000	160.3857623	98.6252463	79.0656144	76.2523461	62.9067475	29.1823204	15.7202687	10.5594634	0.0114615	0.0228963	-7.405
39045000	166.8017467	92.9870425	79.6461780	76.1508873	63.2699208	25.3346210	13.9792175	7.3933450	0.0138924	0.0202689	-6.896
39050000	163.6289913	99.4725526	86.6706059	84.8209450	61.2544328	25.9986156	14.2250173	7.8528255	0.0077860	0.0120419	-8.634
39055000	160.7561073	94.9588188	80.6400034	78.4009138	60.0061953	27.9342583	16.3752695	8.6476240	0.0055874	0.0194412	-8.175
39060000	162.5309199	93.2209990	83.8706123	82.0338645	63.7551360	27.0485563	15.8671863	10.4231750	0.0086631	0.0130078	-6.154
39065000	166.6748098	97.7643758	86.6936902	83.3690848	63.8851265	28.7241103	15.6595608	6.4941294	0.0084135	0.0140181	-4.413
39070000	165.9019037	94.5430268	84.3448706	81.9696703	63.5698151	27.1653345	11.5601620	6.3329476	0.0031409	0.0040905	-5.106
39075000	163.0805275	97.0125154	81.0044727	79.0046642	65.6841950	26.6889099	13.1646138	6.2899635	0.0036324	0.0091038	-4.344
39080000	163.1788503	92.8616150	78.5393187	75.9032374	60.2509768	22.2625711	11.5595925	6.3872161	0.0055022	0.0038123	-8.735
39085000	166.8580808	96.3523360	86.9315098	84.6412463	64.9651136	23.8313179	10.2748708	4.9591845	0.0062085	0.0038684	-5.167
39090000	153.5344032	91.4302628	82.8889206	80.6427944	64.2816521	25.7155934	11.2744774	5.5001115	0.0035292	0.0071877	-11.147
39095000	152.5513282	91.5496770	78.9793596	77.4409957	62.9394160	23.5552390	10.0085961	5.2962301	0.0493683	0.0271284	-9.735
39100000	158.9566022	98.0506379	86.0329273	83.5317560	64.5642902	24.5661297	9.8929578	4.8834345	0.0041660	0.0042005	-7.999
39105000	163.4942070	98.8372161	85.9476093	83.3616831	61.4522653	24.8731920	9.4846837	4.9827729	0.0039853	0.0051923	-12.608
39110000	163.3360373	100.1554468	89.0765928	86.5509698	65.1539624	23.3916353	10.3713578	5.4099912	0.0043013	0.0046584	-5.382
39115000	154.0039362	100.6748650	84.9725784	82.5464766	65.9369644	21.2979111	10.8946091	5.6208014	0.0044143	0.0069693	-7.493
39120000	153.6398337	96.1177806	84.6060123	82.1167687	62.2404710	24.0506661	12.6323113	7.0278500	0.0047408	0.0061413	-4.209
39125000	155.4429784	94.1169480	83.9086504	81.0704292	63.6815980	24.3590906	12.2276549	6.6144383	0.0025997	0.0047624	-8.839
39130000	158.7910236	100.1758367	89.7507191	87.0622972	64.9205851	23.9910197	10.6985703	5.6778051	0.0062090	0.0116407	-5.290
39135000	157.5316731	93.9763575	83.6450211	81.3402988	65.9071182	25.1512796	12.0519186	5.4242037	0.0024311	0.0071499	-10.266
39140000	151.9099100	91.6392017	80.9712780	78.7488863	62.5631687	26.2647699	12.0143129	6.5725648	0.0054095	0.0062048	-9.950
39145000	154.9002413	96.6419084	86.2612936	83.7495380	61.4467934	21.6210236	10.5587226	5.5348156	0.0039238	0.0043633	-3.772
39150000	151.2597654	95.3984225	84.7359125	82.1498542	64.2392139	24.0438253	8.8185733	4.8088150	0.0052760	0.0041393	-9.884
39155000	166.4209329	90.9330236	80.7723456	79.2267378	62.6573693	22.1557661	9.7269904	4.6139359	0.0046862	0.0060987	-10.336
39160000	165.4904714	97.3988880	88.4979745	86.0678175	65.4604740	22.0054734	8.7259659	4.7368662	0.0070293	0.0072345	-6.811
39165000	151.2252399	90.8763857	81.3273605	79.1619809	61.7021666	21.5112446	8.7228178	5.2193480	0.0055781	0.0073608	-5.318
39170000	167.0675169	94.9568449	84.2777361	82.0091409	63.5640509	22.3071443	12.1324790	6.0519708	0.0067614	0.0083497	-3.883
39175000	151.6969764	99.2320223	86.8868843	84.1015046	66.0469768	22.6262800	10.6980105	5.4753974	0.0052353	0.0050609	-4.477
39180000	161.6595620	96.2884281	85.9640833	83.6353246	65.0283436	23.3364802	11.5951570	5.6211416	0.0100836	0.0080570	-4.243
39185000	165.2430491	95.2757265	82.3700182	79.4751710	60.3002784	23.0246359	10.9449574	5.5251333	0.0022948	0.0048979	-4.442
39190000	151.2931880	102.2070644	93.4349656	90.9284273	65.4107209	23.1900460	9.8183118	5.4265698	0.0129000	0.0113735	-15.041
39195000	153.6422868	96.0881879	87.2897075	85.0594605	59.8749574	27.6185562	11.3849394	6.8679090	0.0184103	0.0152085	-7.331
39200000	154.2130255	96.4210239	88.6901035	86.1142175	60.0486141	21.6184799	11.2839391	6.0271755	0.0082346	0.0066703	-5.597
39205000	165.6826531	98.3750547	86.5842551	84.1605042	61.9379796	23.5542548	10.8975613	5.1977983	0.0045540	0.0038886	-6.231
39210000	163.8461309	95.8194463	86.2797233	84.2206604	65.3613922	23.8753017	10.2416373	5.2393760	0.0055053	0.0037013	-10.477
39215000	163.9489945	99.2770979	86.3293885	83.4053076	62.2913228	28.0159169	11.7721502	5.9738275	0.0035646	0.0095810	-9.237
39220000	158.0586796	101.1869329	89.0541596	86.4794580	65.5169306	28.1026783	15.0386761	7.6991486	0.0042783	0.0102962	-9.027
39225000	153.4246807	99.5949426	81.8266733	79.9864633	62.5975579	22.8585899	12.1001982	6.5053569	0.0037629	0.0101470	-15.303
39230000	162.6055025	93.3297783	73.5746315	71.7284631	60.8042321	27.2371706	15.0611916	9.2234703	0.0105200	0.0182889	-5.456
39235000	164.7862776	94.7802145	79.4157775	77.6791161	66.2671868	26.1077392	12.9752161	7.3520851	0.0197835	0.0337295	-6.913
39240000	167.0355254	101.3296318	88.0591940	85.8263193	59.1721886	24.3886066	13.0286845	6.9795093	0.0046731	0.0086129	-10.429
39245000	159.7399387	89.9425350	80.8268650	78.3685966	62.1020656	24.6362678	10.1030591	5.3179463	0.0067423	0.0052007	-7.783
39250000	160.5502806	95.6729690	79.8185002	77.1227895	61.1564313	21.7580603	9.3440403	5.2548747	0.0038495	0.0064498	-5.902
39255000	160.1928014	98.9807314	87.4183192	83.9436878	63.3911318	21.2796459	10.3087873	5.3356477	0.0061759	0.0066785	-10.593
39260000	155.3899422	97.3631237	84.4312236	82.0904808	63.1151601	22.4706124	10.2998308	5.1550300	0.0050786	0.0066395	-6.549
39265000	164.2598925	99.7203956	89.9650115	87.2841351	64.1086375	22.4411098	8.8033062	4.5333878	0.0055351	0.0047093	-5.110
39270000	151.7755881	97.4677920	85.9911204	83.9021553	64.6429760	25.0463249	10.1029691	5.0752142	0.0097135	0.0067859	-7.830
39275000	163.7078905	100.3287987	87.1481418	84.0090816	64.8144546	22.5024463	9.6077975	4.8280012	0.0034558	0.0052415	-4.370
39280000	150.8486827	94.6577194	84.7334711	81.9706647	64.9114336	23.0277187	10.5787509	4.6830652	0.0101189	0.0212361	-7.245
39285000	160.9220765	94.2908385	84.9931515	82.5587391	64.3993827	22.3738611	9.3155080	4.7052724	0.0041646	0.0115863	-9.526
39290000	149.5587619	92.9447790	82.2061769	80.0436502	64.5024204	22.7166009	11.1131715	5.7580260	0.0058198	0.0030677	-4.306
39295000	159.5307001	93.3819728	82.9188202	80.8412782	60.3580782	24.5105232	11.8060730	6.0815844	0.0043349	0.0042275	-6.163
39300000	164.0603612	91.8544617	83.1398583	81.1221657	65.8108162	22.5385628	10.7509276	5.1244213	0.0093373	0.0102813	-7.697
39305000	158.1274181	93.8068806	83.4675977	81.6555495	65.9499599	26.5420896	12.0606926	5.9785720	0.0054454	0.0045803	-7.117
39310000	149.8383776	97.7581003	85.3442223	82.5400540	64.1504089	21.2471972	9.4101398	5.1067276	0.0040640	0.0016881	-7.578
39315000	158.3543906	95.0727185	87.0426309	84.6741814	64.1204856	21.4183513	9.9553001	5.0225173	0.0022546	0.0090096	-12.142
39320000	151.1732213	91.4463685	81.2817229	79.5112039	63.6194682	22.6568429	11.1697198	5.7400225	0.0037249	0.0089932	-7.895
39325000	154.6536532	95.6295226	85.9017855	83.4818487	63.9907616	22.9482548	9.9060734	5.0009146	0.0046434	0.0031464	-8.590
39330000	152.5820740	95.9013572	84.1512716	81.6525204	62.4214856	25.3798227	10.9457732	5.2397717	0.0048429	0.0035653	-11.057
39335000	161.7881965	98.9901370	88.1043910	85.6561361	62.6707545	21.7694929	10.1620981	5.1441453	0.0054491	0.0073589	-4.931
39340000	161.8560883	94.1546671	82.7276700	80.5504321	63.6935506	21.3518540	8.9741586	4.6544077	0.0057438	0.0027473	-5.937
39345000	160.0454723	93.2526985	83.1194651	80.5833985	61.9279023	21.7480867	8.2973397	4.4959106	0.0032497	0.0052976	-5.826
39350000	165.9641945	101.3682953	90.0045190	86.2199830	65.4956091	21.8807119	8.5733701	4.0319708	0.0072014	0.0127169	-6.820
39355000	159.3191469	100.6856360	85.3616333	81.8094977	58.3833164	22.5735417	12.2288963	6.3600945	0.0107846	0.0116865	-8.404
39360000	155.6119828	96.2239357	83.4054462	81.0091872	63.4204454	22.8719485	9.3512807	4.9898353	0.0028195	0.0038142	-2.321
39365000	161.4669014	91.8349486	82.0104993	79.6448188	63.1516454	25.5576661	10.9688957	5.5365940	0.0061255	0.0076872	-8.564
39370000	155.9416842	97.1058564	87.8636049	85.3839613	64.4938730	21.3589839	8.3746003	4.7849441	0.0102438	0.0109903	-9.023
39375000	163.1745322	95.3408746	87.4721187	85.2929919	63.9584628	22.4721879	10.5561188	4.7038228	0.0040147	0.0069994	-7.547
39380000	163.1411150	94.5794779	81.9312614	79.2581560	59.0204794	23.3748204	12.8041870	6.9153296	0.0039391	0.0068759	-3.481
39385000	163.3333155	98.0787085	84.4156613	81.9077641	63.7711408	27.1346912	14.7484274	7.6609208	0.0049383	0.0048525	-8.175
39390000	150.3703481	91.4423949	79.4501216	77.1434131	59.2603358	21.2540014	11.4170563	5.8120333	0.0128660	0.0106858	-7.086
39395000	156.2408254	96.3200743	89.0184277	86.9207107	64.4313463	23.4387334	10.6032636	6.2440380	0.0073893	0.0084083	-8.079
39400000	164.1379097	95.1009634	85.2902647	82.7344392	60.8680965	22.2399945	8.7089635	3.9843715	0.0065372	0.0111014	-10.669
39405000	157.2258475	92.6068373	86.3412646	84.3557231	63.8578750	22.2906164	7.7440603	3.9411929	0.0035414	0.0106359	-6.608
39410000	164.1926085	94.1863189	83.9342816	82.0364944	66.1317056	23.4368996	8.1855538	4.1528112	0.0060632	0.0035313	-8.511
39415000	159.9457316	93.2816726	83.2397421	80.9786609	63.2391459	21.2079341	8.7139276	4.6251993	0.0046228	0.0052995	-7.928
39420000	154.3710216	98.4317492	84.7842230	81.8506690	63.8671669	22.4520793	7.2484657	3.8531066	0.0020010	0.0108290	-8.361
39425000	153.1489127	96.1107462	85.2006541	81.9468878	60.9596943	22.5367657	8.0212029	4.2158271	0.0036346	0.0058392	-4.414
39430000	154.0559208	99.0960379	83.7322195	80.7789420	61.2870038	23.4874871	11.3820352	5.7766187	0.0032974	0.0028452	-7.975
39435000	150.3145882	98.4145380	83.8344215	81.0191695	60.4151256	24.2538207	11.8546698	6.2350321	0.0041892	0.0125321	-7.147
39440000	161.3317238	91.0128196	79.0037541	75.9583026	58.3397662	22.6525353	11.0649866	5.7335947	0.0025166	0.0069704	-7.752
39445000	158.3003525	95.6391195	83.0634846	80.5269073	62.7183204	27.5589383	14.3682595	7.6002826	0.0042892	0.0053652	-8.231
39450000	154.5015107	99.0824701	88.7459068	86.3725296	64.3404232	25.9436944	13.6947016	8.6245921	0.0054055	0.0087482	-5.012
39455000	151.9520213	100.8689864	88.4986277	85.8472483	63.6895934	25.6361105	12.2177369	6.7248290	0.0018253	0.0028682	-5.977
39460000	150.3939907	100.6809718	78.8003715	75.8022735	58.5899449	21.6153494	10.3783191	5.1464091	0.0012912	0.0130180	-10.059
39465000	157.8558285	93.5398446	83.9745796	81.1817108	63.6846999	24.3870551	11.4521869	5.9819703	0.0062400	0.0034172	-11.467
39470000	151.0089046	92.3961967	85.1196818	83.1530384	62.8186614	21.8726274	9.8809867	5.4635576	0.0060980	0.0085152	-5.563
39475000	151.4601525	93.2344973	86.1664048	84.0996592	63.0930372	23.4478717	12.8093437	6.3095260	0.0241809	0.0201943	-4.422
39480000	154.9889984	98.4708593	88.2480110	85.5444281	65.6264484	24.2455184	11.6710848	5.8957105	0.0047074	0.0039565	-12.364
39485000	163.0867175	95.5966131	84.1101254	81.7170023	58.1883457	25.8445860	12.3907592	5.6253999	0.0011276	0.0085422	-7.126
39490000	163.9163986	93.4788956	81.4435178	78.3341608	59.7623123	28.2591207	11.9236562	6.8316376	0.0042900	0.0046181	-7.159
39495000	166.2811929	97.7454728	82.7083092	78.9146711	60.0213983	27.3837724	15.2119605	9.0824152	0.0198454	0.0125390	-4.623
39500000	166.5885946	102.1279927	86.6078145	84.5775104	66.0422283	25.4142166	12.7035107	7.4427806	0.0043118	0.0110886	-4.134
39505000	157.3719143	94.0228287	79.8024781	78.0731228	59.9733903	25.0691549	12.6913929	7.8396664	0.0610739	0.0232845	-7.350
39510000	167.1764204	94.2623811	84.9848769	82.8928351	63.3205475	28.2274040	10.5101276	4.8917369	0.0071160	0.0096580	-9.199
39515000	164.6027248	95.3102540	86.0465200	83.8034515	62.4111774	23.1210598	10.8355336	5.3064235	0.0046694	0.0081030	-9.993
39520000	154.8495733	98.1727588	88.4876336	86.3256069	65.0769130	23.3731283	8.9716340	4.5124943	0.0056335	0.0045929	-8.987
39525000	158.1194576	90.1595980	77.4396821	75.2016817	58.5800565	22.8791788	8.3544145	4.0383335	0.0059584	0.0082206	-4.449
39530000	149.4055797	95.9926451	85.7110437	83.7729740	64.2126511	23.1330817	8.5999785	4.4804948	0.0046005	0.0061275	-10.352
39535000	150.5239423	91.7761702	81.1641248	78.8107001	58.9823536	21.4920170	9.4920725	5.0356326	0.0206710	0.0076632	-7.677
39540000	164.1950411	96.4462571	88.5112688	86.2902459	65.4585739	24.5556985	13.3948037	6.8215902	0.0058613	0.0062270	-7.668
39545000	153.2112688	99.5290349	84.2244475	81.5588954	64.7263905	21.4606213	10.4392357	5.1183620	0.0024315	0.0040277	-7.930
39550000	158.9179130	94.5158607	83.2535655	79.9891563	59.3014291	22.3795970	9.1419197	4.6077929	0.0027278	0.0036667	-6.915
39555000	151.2689714	100.1335528	85.9566594	83.3588759	65.6267775	24.0772975	11.2350422	5.0794984	0.0022251	0.0054803	-5.130
39560000	158.4439323	96.5923441	84.7305549	82.3151557	62.9036794	22.6289960	9.6935309	5.4626990	0.0031502	0.0046157	-10.767
39565000	159.9389494	100.5504805	86.7291664	83.8040889	65.5412500	21.2977637	10.9438564	5.9805336	0.0032363	0.0059009	-11.348
39570000	162.3648859	99.5114258	88.7378984	86.4067441	65.9981031	25.1563767	12.8195226	6.0915667	0.0034701	0.0138999	-4.699
39575000	163.6119245	99.8650154	84.9138336	82.1236184	63.6486861	22.4154031	8.3998586	4.3098131	0.0048161	0.0032642	-4.289
39580000	159.2879241	102.2287698	90.2848820	87.2162593	65.0965353	21.9884292	9.3138166	5.2805811	0.0045823	0.0049560	-7.390
39585000	149.4911884	94.3871003	82.9380118	79.6025795	60.6536703	21.9331798	8.7307451	4.0327474	0.0064928	0.0064751	-5.622
39590000	164.8784594	96.9143599	86.0792703	83.3652680	65.6094775	22.6841080	9.6763680	5.1112601	0.0032187	0.0037357	-8.671
39595000	165.4610145	99.9144118	85.0765207	82.2288003	64.8180514	22.0963753	8.8532881	4.8401982	0.0040718	0.0027758	-7.487
39600000	151.7374377	94.6792106	84.3641279	81.5228662	61.6504035	22.9785008	9.6947161	4.5407483	0.0082460	0.0239096	-5.720
39605000	154.5702758	98.2145688	89.3170372	86.5917672	58.9276734	24.0669873	10.2103251	6.5195742	0.0190307	0.0220638	-7.186
39610000	157.3931849	96.3677746	87.3807134	84.8281695	65.8988147	21.8645452	8.5216464	4.3994557	0.0049530	0.0100000	-5.817
39615000	151.5394796	101.1705997	84.5912787	80.9206612	61.9502367	21.4692065	8.8078877	4.4733340	0.0052033	0.0075499	-3.708
39620000	164.3367258	99.7398876	85.2650310	81.1322819	60.5106067	25.9781224	11.1116590	6.5491202	0.0067153	0.0114489	-5.866
39625000	165.4620794	97.0524574	80.8904795	77.8894827	60.6142488	21.9935283	10.3656447	5.1697814	0.0075348	0.0049816	-9.610
39630000	157.0190161	93.9021335	84.8834247	82.7656550	63.4182164	25.2294550	12.7535683	7.1621174	0.0072330	0.0066979	-3.293
39635000	158.6381137	100.0103859	83.2593903	80.1645678	65.9989526	22.1682726	14.2181028	6.5469246	0.0379071	0.0353228	-8.471
39640000	151.8183530	93.9918681	76.1536599	73.7052468	63.1967902	22.0901935	12.7721614	6.3619887	0.0328077	0.0404166	-4.401
39645000	161.4305673	98.5484680	79.2696886	77.1953199	64.7599531	22.7305701	9.9209074	5.0731226	0.0092297	0.0134626	-4.060
39650000	161.4642476	93.7291130	84.6738971	82.7863471	65.2955300	26.4798360	12.9117030	7.3910675	0.0083604	0.0188632	-7.147
39655000	164.7149903	93.0664208	77.3565017	75.3031869	61.0462581	26.3427490	10.4238349	5.9877814	0.0094890	0.0118108	-7.195
39660000	164.4900225	96.6334353	85.0903711	82.5155787	63.3280265	29.0280761	11.6864648	6.1703770	0.0109404	0.0104178	-3.513
39665000	163.3834691	92.8083229	76.6924771	74.3031028	61.5207159	25.5206402	14.1771523	3.3135772	0.0930160	0.0454182	-7.940
39670000	162.4782711	98.4342317	81.5955579	79.1886953	62.9168283	26.9247217	11.6155115	3.6813363	0.0085433	0.0282164	-5.172
39675000	162.8321454	93.0673546	84.2977310	82.1876420	66.1254100	24.0904265	10.6584712	5.6659532	0.0114730	0.0123434	-7.362
39680000	166.3786275	97.5892072	80.5376617	78.3248346	64.3700315	22.8716629	10.0446950	5.4003287	0.0031666	0.0076480	-5.907
39685000	163.1414218	100.7499957	91.6698935	89.1632905	62.4878262	27.1954213	13.2846310	6.4858372	0.0064222	0.0060578	-4.257
39690000	154.5998210	93.4671952	79.1891230	76.2462404	59.8286589	23.8159409	10.8107030	5.9104013	0.0226974	0.0118791	-3.628
39695000	150.4368658	99.5424351	86.9391492	84.2179308	63.7229500	25.5235789	11.5526587	6.2115224	0.0027937	0.0033047	-6.073
39700000	151.8206421	93.1721739	82.8760807	79.7591483	58.8943208	26.8835157	10.0319790	4.6029179	0.0052417	0.0077992	-6.235
39705000	155.3847476	96.3944113	84.0477674	81.8776672	59.0238932	21.7788720	9.2588085	4.8079960	0.0052334	0.0215844	-9.540
39710000	155.1905127	99.8652574	81.5949094	78.9815602	65.8374748	21.9060877	9.7975935	4.5488286	0.0034560	0.0084321	-7.396
39715000	149.6546659	93.4779947	81.7880906	79.7032385	65.4027956	22.2316076	9.2069072	4.6787932	0.0036280	0.0022877	-6.446
39720000	166.7144348	101.6573283	83.2711318	80.6282912	63.6620046	21.2595331	8.4377085	4.5190835	0.0022721	0.0071586	-9.610
39725000	161.4608993	94.3294956	85.1972362	82.5155280	64.5153051	23.9867158	10.4175978	5.0879075	0.0041396	0.0048390	-7.312
39730000	166.3320463	91.0135255	82.2773874	80.1985836	61.5963836	25.4706875	13.2222646	6.0730905	0.0099944	0.0141180	-8.616
39735000	158.8630044	93.5437304	82.7907837	80.6203961	62.4310456	24.7557646	9.6108265	5.2119227	0.0036432	0.0026545	-5.382
39740000	166.4482692	98.3067634	91.3282842	89.1998418	62.6732033	24.5628507	10.7481490	5.4064434	0.0070765	0.0094249	-11.451
39745000	160.4174511	92.9793511	81.9154923	79.0818072	64.0286227	24.7091247	9.1381361	4.3358067	0.0125934	0.0080928	-8.183
39750000	150.7030970	95.8193388	82.5083437	80.2993427	62.8519716	22.8497352	7.7769289	3.9302377	0.0061914	0.0070746	-11.997
39755000	151.6828394	96.2288238	83.2638052	80.0923888	62.5853124	21.3882088	7.2618981	3.5442985	0.0054096	0.0048380	-5.177
39760000	155.3727645	98.9203223	86.0526785	83.2739148	64.7074778	21.8872180	9.5833816	4.4509895	0.0032425	0.0065177	-8.912
39765000	160.2819669	102.4048338	89.0155641	86.2981490	64.4899192	21.2954855	9.4692299	5.2838469	0.0038383	0.0047960	-9.139
39770000	165.3919611	96.4652473	84.3127553	81.8751783	64.2963004	26.8296796	8.3339368	4.1813409	0.0019813	0.0053411	-7.832
39775000	161.8961344	93.8297841	81.1076543	78.0893803	58.3425544	21.5047615	10.7093622	5.2010627	0.0049177	0.0078994	-8.127
39780000	155.9417218	95.2404656	86.4530885	83.7279983	61.7617271	21.4866381	9.2409675	4.8514946	0.0038649	0.0030930	-6.022
39785000	151.1680148	98.3624751	85.7615873	83.6016063	62.5236112	21.7857241	8.0107885	4.2567737	0.0037925	0.0067339	-6.526
39790000	162.6589309	96.2836990	85.8824450	82.6760983	60.4144589	21.4758180	9.0230240	5.0197847	0.0054725	0.0081120	-6.685
39795000	149.8342147	93.0166595	85.1723333	83.4656374	64.1076571	27.7838402	9.2664850	4.9754020	0.0123959	0.0198298	-5.790
39800000	161.0736437	93.1988174	83.5973000	81.4579873	64.9485704	26.2340905	13.1602120	6.1373168	0.0019966	0.0063972	-7.198
39805000	166.5121641	95.3335294	85.7820684	83.2245301	65.5223305	21.9415490	11.9998942	7.1250305	0.0019657	0.0041805	-9.003
39810000	164.8178298	92.3989078	81.5520399	79.4552693	63.1797474	25.8446665	10.8855042	5.5266791	0.0045399	0.0059654	-4.699
